date,"Precipitation (total, 30 min) [mm]","Absolute humidity (mean, 30 min) [gm-3]","Relative humidity (mean, 30 min) [%]","Air temperature (mean, 30 min) [Deg Celsius]","Atmospheric pressure (mean, 30 min) [hPa]","Wind direction (mean, 30 min) [Degrees]","Wind speed (mean, 30 min) [ms-1]",Snow distance corrected [mm],COSMOS sensor VWC [%],d86 75m (1 hour) [cm],Soil heat flux 1 [Wm-2],Soil heat flux 2 [Wm-2],Soil temperature profile (2 cm depth) [Deg Celsius],Soil temperature profile (5 cm depth) [Deg Celsius],Soil temperature profile (10 cm depth) [Deg Celsius],Soil temperature profile (20 cm depth) [Deg Celsius],Soil temperature profile (50 cm depth) [Deg Celsius],Soil temperature 1 [Deg Celsius],Soil temperature 2 [Deg Celsius],Soil moisture content (nominal depth 10cm) [%],Soil moisture content (nominal depth 10cm) [%],Potential evaporation (1 hour) [mm]
2021-01-18 13:30,0,6.374,87.1,6.126,1005.905,234.40577,3.29,,,,3.45019,1.4162,4.116,4.037,4.019,4.207,5.099,3.99,4.16,41.71,44.41,
2021-01-18 14:00,0,6.392,87.3,6.134,1005.531,233.01052,3.456,,51.3,16.13607,3.51505,1.69044,4.163,4.083,4.054,4.215,5.101,4.04,4.19,41.71,44.41,0.02657
2021-01-18 14:30,0,6.324,86,6.2,1005.356,230.42027,3.781,,,,3.58563,1.77591,4.201,4.123,4.084,4.23,5.103,4.07,4.21,42.09,44.35,
2021-01-18 15:00,0,6.214,84.4,6.218,1005.172,229.55396,3.824,,66.9,14.53014,3.33576,1.69523,4.217,4.151,4.113,4.244,5.102,4.1,4.24,41.76,44.64,0.02501
2021-01-18 15:30,0,6.106,84.7,5.896,1004.803,234.7609,3.073,,,,2.79596,1.06513,4.219,4.175,4.141,4.26,5.105,4.15,4.26,41.87,44.64,
2021-01-18 16:00,0,5.942,82.8,5.828,1004.387,215.90104,3.561,,39.8,17.94275,1.48328,0.07857,4.194,4.179,4.162,4.273,5.104,4.16,4.29,41.71,44.41,0.00692
2021-01-18 16:30,0,5.895,83.9,5.506,1003.823,232.04389,3.964,,,,0.10369,-0.78895,4.148,4.17,4.179,4.287,5.107,4.19,4.29,42.04,44.41,
2021-01-18 17:00,0,5.969,85.5,5.408,1003.379,228.4174,3.844,,69.9,14.2917,-1.17651,-1.72067,4.091,4.147,4.186,4.3,5.108,4.19,4.3,41.65,44.41,0.00212
2021-01-18 17:30,0,5.939,87.6,4.964,1002.673,217.57505,3.878,,,,-2.19692,-2.35206,4.046,4.121,4.187,4.314,5.109,4.21,4.32,41.32,44.35,
2021-01-18 18:00,0,5.955,88.6,4.833,1002.443,214.72237,5.024,,55.6,15.6191,-3.3458,-3.37743,3.989,4.095,4.19,4.33,5.115,4.21,4.34,42.31,44.41,-0.00772
2021-01-18 18:30,0,6.011,88.2,5.043,1002.389,210.53086,5.564,,,,-4.06302,-3.47124,3.958,4.067,4.184,4.339,5.116,4.2,4.33,41.71,44.35,
2021-01-18 19:00,0,6.044,89.3,4.937,1001.864,205.6633,4.318,,63.4,14.83241,-3.98908,-3.28754,3.954,4.053,4.174,4.343,5.114,4.2,4.34,41.76,44.59,0.00915
2021-01-18 19:30,0,6.016,87.4,5.194,1001.382,205.1299,3.817,,,,-3.69781,-3.01891,3.96,4.047,4.166,4.348,5.113,4.19,4.34,41.65,44.41,
2021-01-18 20:00,0,6.153,90.3,5.041,1000.782,190.03996,3.563,,43.8,17.22944,-3.11832,-2.60575,3.985,4.052,4.163,4.351,5.111,4.19,4.34,41.32,44.53,0.01475
2021-01-18 20:30,0,6.21,92,4.898,1000.138,182.27483,3.172,,,,-2.54926,-2.3076,4.012,4.068,4.17,4.359,5.115,4.2,4.34,41.87,44.41,
2021-01-18 21:00,0,6.331,92.8,5.059,999.6133,190.70424,3.046,,62.3,14.93331,-2.15792,-2.10985,4.033,4.083,4.175,4.362,5.116,4.21,4.34,42.15,44.41,0.00814
2021-01-18 21:30,0,6.475,93.5,5.286,998.9249,188.67521,2.93,,,,-1.84283,-1.83733,4.065,4.101,4.19,4.372,5.124,4.21,4.34,41.6,44.41,
2021-01-18 22:00,0,6.694,96.8,5.264,998.1945,189.31951,3.195,,54,15.80356,-1.5342,-1.50486,4.1,4.124,4.2,4.377,5.127,4.24,4.35,41.54,44.35,0.00552
2021-01-18 22:30,0,6.825,98.4,5.31,997.4311,183.87024,3.532,,,,-1.17996,-1.14326,4.139,4.151,4.214,4.385,5.132,4.24,4.36,41.43,44.35,
2021-01-18 23:00,0,6.885,98.6,5.41,996.7922,182.29925,3.012,,58.1,15.34781,-0.84427,-0.87077,4.17,4.174,4.225,4.388,5.131,4.25,4.36,41.71,44.35,0.00239
2021-01-18 23:30,0,7.024,99.1,5.637,996.2205,175.70918,2.626,,,,-0.56788,-0.65097,4.196,4.194,4.236,4.392,5.13,4.26,4.39,41.6,44.53,
2021-01-19 0:00,0,7.179,99.1,5.971,995.5944,175.08066,1.872,,52.2,16.02211,-0.3109,-0.42294,4.226,4.216,4.246,4.398,5.131,4.27,4.39,41.93,44.41,0.00122
2021-01-19 0:30,0,7.252,99.1,6.126,994.936,172.75895,1.613,,,,0.53009,0.41632,4.132,4.137,4.205,4.405,5.129,4.29,4.4,41.76,44.41,
2021-01-19 1:00,0,7.338,98.9,6.336,994.1711,174.58474,2.012,,55.4,15.64168,0.67216,0.70644,4.288,4.26,4.277,4.41,5.131,4.31,4.42,41.71,44.35,6.10E-04
2021-01-19 1:30,0,7.344,99.4,6.271,993.4649,174.02451,1.759,,,,0.66734,0.55461,4.324,4.293,4.299,4.423,5.138,4.33,4.44,41.49,44.35,
2021-01-19 2:00,0.15,7.444,100,6.387,992.7466,165.49597,1.531,,37.8,18.34262,0.82056,0.60922,4.359,4.324,4.321,4.437,5.145,4.35,4.44,42.04,44.41,4.00E-05
2021-01-19 2:30,0.43,7.44,99.9,6.394,992.1927,172.01262,2.099,,,,0.99964,0.78312,4.394,4.353,4.344,4.45,5.152,4.36,4.46,41.71,44.41,
2021-01-19 3:00,0.45,7.464,99.9,6.443,991.6844,171.07666,1.491,,48.4,16.52649,1.20578,0.90338,4.422,4.377,4.361,4.46,5.153,4.39,4.49,41.21,44.41,-3.10E-04
2021-01-19 3:30,0.38,7.507,99.9,6.53,991.2794,178.47815,0.986,,,,1.41362,1.04606,4.444,4.398,4.377,4.466,5.153,4.41,4.5,41.82,44.41,
2021-01-19 4:00,0.33,7.619,99.9,6.758,990.905,174.29615,0.869,,57.9,15.3688,1.60735,1.22853,4.467,4.419,4.394,4.473,5.153,4.43,4.51,41.82,44.35,-5.50E-04
2021-01-19 4:30,0.21,7.724,99.9,6.968,990.7316,179.18831,0.906,,,,1.8023,1.41234,4.494,4.44,4.408,4.484,5.154,4.46,4.53,42.15,44.41,
2021-01-19 5:00,0.11,7.736,99.9,6.992,990.4638,220.77821,1.32,,46.1,16.86398,1.98363,1.61727,4.543,4.474,4.433,4.5,5.16,4.47,4.53,42.37,44.41,-7.60E-04
2021-01-19 5:30,0.06,7.733,99.9,6.986,990.2161,227.51186,1.459,,,,1.98502,1.61728,4.586,4.51,4.459,4.516,5.168,4.49,4.56,42.37,44.41,
2021-01-19 6:00,0,7.636,99.9,6.792,990.1616,234.17685,1.478,,56.3,15.54113,1.58758,1.33664,4.605,4.538,4.483,4.532,5.173,4.51,4.58,42.43,44.53,-8.80E-04
2021-01-19 6:30,0,7.664,99.9,6.849,990.126,234.80307,1.522,,,,1.09807,1.24453,4.614,4.554,4.5,4.542,5.176,4.53,4.58,42.43,44.53,
2021-01-19 7:00,0,7.691,99.9,6.902,990.0339,234.72192,1.461,,48.2,16.55481,0.87849,1.21599,4.629,4.565,4.519,4.558,5.179,4.55,4.61,41.6,44.53,-5.80E-04
2021-01-19 7:30,0.09,7.699,99.9,6.919,989.9894,240.03782,1.655,,,,0.91537,1.40017,4.649,4.581,4.531,4.565,5.179,4.56,4.63,43.1,44.53,
2021-01-19 8:00,0.22,7.766,99.9,7.051,989.8883,239.05852,1.84,,58.6,15.29587,1.08291,1.54687,4.675,4.601,4.543,4.57,5.177,4.57,4.65,42.59,44.64,-6.20E-04
2021-01-19 8:30,0.55,7.839,99.9,7.196,989.9017,233.48406,1.766,,,,1.29973,1.73751,4.703,4.622,4.559,4.584,5.177,4.58,4.66,42.43,44.59,
2021-01-19 9:00,0.51,7.856,99.9,7.229,989.8232,232.81245,1.736,,59,15.25485,1.59791,2.08762,4.745,4.654,4.58,4.601,5.185,4.61,4.67,42.93,44.64,4.40E-04
2021-01-19 9:30,0.61,7.932,99.9,7.378,989.6755,217.55063,1.795,,,,1.97143,2.64628,4.801,4.692,4.607,4.618,5.193,4.61,4.68,43.04,44.64,
2021-01-19 10:00,0.66,8.023,99.9,7.553,989.5244,209.53807,2.383,,46.5,16.80337,2.49526,3.36307,4.87,4.741,4.635,4.632,5.198,4.63,4.7,43.61,45.4,0.00461
2021-01-19 10:30,0.54,8.012,99.9,7.532,989.2411,196.38831,2.674,,,,3.22367,3.94627,4.935,4.79,4.657,4.641,5.195,4.67,4.73,44.59,45.93,
2021-01-19 11:00,1.32,7.974,99.9,7.459,989.2188,202.55855,1.915,,60.6,15.09528,4.02135,4.78043,5.004,4.843,4.692,4.653,5.199,4.68,4.75,45.69,46.4,0.00819
2021-01-19 11:30,0.73,8.052,99.9,7.609,988.9794,211.34594,1.883,,,,4.95742,5.84347,5.081,4.893,4.723,4.663,5.195,4.73,4.77,47.79,46.82,
2021-01-19 12:00,0.23,8.244,99.9,7.974,988.6383,203.50163,2.303,,39.5,18.00074,5.90036,6.43249,5.169,4.961,4.768,4.68,5.2,4.76,4.78,47.18,46.94,0.01965
2021-01-19 12:30,0.12,8.311,99.9,8.1,988.066,199.44098,3.436,,,,7.09406,7.45398,5.282,5.039,4.817,4.708,5.21,4.8,4.83,47.24,46.88,
2021-01-19 13:00,0.32,8.284,99.9,8.05,987.4938,199.70714,3.901,,47.2,16.69928,7.94446,7.96233,5.375,5.114,4.862,4.729,5.215,4.84,4.85,47,46.94,0.01345
2021-01-19 13:30,0,8.349,99.9,8.17,986.8716,206.13241,3.496,,,,8.20361,7.91789,5.44,5.18,4.902,4.753,5.22,4.86,4.88,46.52,46.4,
2021-01-19 14:00,0,8.467,99.9,8.39,986.1933,197.69177,2.733,,,,8.32732,7.94771,5.479,5.226,4.942,4.77,5.218,4.9,4.91,47.12,46.82,0.01289
2021-01-19 14:30,0,8.635,99.1,8.82,985.6899,191.40206,3.34,,,,8.30555,8.12786,5.519,5.261,4.973,4.787,5.213,4.95,4.94,46.58,46.7,
2021-01-19 15:00,0.09,8.525,93.8,9.48,985.205,202.70223,3.581,,54.9,15.69871,8.1767,8.74998,5.59,5.311,5.009,4.808,5.215,4.97,4.96,46.17,46.76,0.0123
2021-01-19 15:30,0.13,8.479,93.3,9.48,984.9844,211.30995,4.301,,,,8.28051,9.55817,5.684,5.377,5.05,4.831,5.218,5.02,4.99,45.99,46.64,
2021-01-19 16:00,0.5,8.517,95.1,9.25,984.625,206.39339,4.681,,62.4,14.92401,8.27031,9.84242,5.769,5.452,5.101,4.862,5.229,5.05,5.03,46.17,46.64,0.00893
2021-01-19 16:30,0.28,8.568,96.1,9.18,984.0588,209.39846,4.773,,,,8.17566,10.01462,5.842,5.521,5.155,4.891,5.238,5.09,5.07,45.69,46.76,
2021-01-19 17:00,0.15,8.525,96.6,9.02,983.3828,202.10756,5.37,,59.2,15.23451,7.92258,9.74987,5.883,5.572,5.201,4.908,5.239,5.14,5.11,46.17,46.76,0.00269
2021-01-19 17:30,0.09,8.652,98.6,8.93,982.6611,202.38854,5.083,,,,7.59708,9.58444,5.905,5.6,5.237,4.927,5.235,5.15,5.14,46.23,46.82,
2021-01-19 18:00,0.23,8.711,98.9,8.99,982.0222,189.30358,5.116,,51.4,16.12325,7.47203,9.56078,5.942,5.644,5.286,4.963,5.248,5.19,5.17,45.63,46.76,-0.00147
2021-01-19 18:30,0,8.701,97.9,9.13,981.426,188.77184,5.26,,,,7.45927,9.48333,5.989,5.691,5.335,5.003,5.264,5.22,5.22,45.46,46.82,
2021-01-19 19:00,0,8.606,96.4,9.2,980.9955,195.88004,4.863,,42.2,17.50206,7.41031,9.38436,6.028,5.729,5.371,5.03,5.269,5.24,5.26,45.69,46.76,0.00172
2021-01-19 19:30,0,8.534,94.5,9.38,980.5755,195.97585,4.557,,,,7.28168,9.1906,6.042,5.749,5.393,5.045,5.262,5.27,5.28,45.4,46.7,
2021-01-19 20:00,0,8.561,93.3,9.63,980.2528,200.98221,5.013,,41.9,17.55499,7.18623,9.52328,6.08,5.778,5.421,5.068,5.263,5.3,5.31,45.69,46.7,0.00801
2021-01-19 20:30,0,8.614,92.7,9.83,979.8788,198.46523,5.279,,,,7.28397,9.99082,6.145,5.826,5.462,5.101,5.276,5.33,5.35,45.52,46.7,
2021-01-19 21:00,0.43,8.726,94.2,9.78,979.4155,202.05209,6.047,,39.4,18.02022,7.52312,10.58024,6.217,5.88,5.5,5.131,5.285,5.34,5.36,45.52,46.64,0.00994
2021-01-19 21:30,0.12,8.816,95.6,9.71,978.9688,203.45168,6.618,,,,7.80897,10.89561,6.271,5.922,5.527,5.145,5.28,5.38,5.41,45.75,46.7,
2021-01-19 22:00,0,8.796,94.6,9.84,978.4711,200.74608,5.888,,49,16.44265,8.04173,10.88408,6.319,5.971,5.565,5.167,5.282,5.41,5.43,45.75,46.7,0.00685
2021-01-19 22:30,0,8.791,93.7,9.98,977.8666,201.42039,5.841,,,,8.1482,11.0252,6.377,6.031,5.619,5.21,5.302,5.45,5.46,45.4,46.7,
2021-01-19 23:00,0,8.811,93.5,10.05,977.4061,197.30319,6.152,,48.9,16.45651,8.29663,11.38776,6.432,6.077,5.651,5.237,5.309,5.47,5.51,45.34,46.7,0.00999
2021-01-19 23:30,0,8.801,92.4,10.22,977.2644,198.43198,6.286,,,,8.45813,11.61913,6.475,6.112,5.676,5.254,5.305,5.51,5.54,44.59,46.23,
2021-01-20 0:00,0,8.916,92.6,10.39,977.0344,203.70072,6.142,,41.9,17.55499,8.59287,11.59493,6.529,6.165,5.722,5.288,5.319,5.54,5.57,45.17,46.23,0.01244
2021-01-20 0:30,0,9.003,92.8,10.51,976.6505,199.42063,5.546,,,,9.30774,12.28443,6.457,6.111,5.706,5.316,5.327,5.57,5.61,45.17,46.64,
2021-01-20 1:00,0,9.107,94.7,10.37,976.3638,195.95926,5.24,,55.7,15.60786,9.32853,12.29281,6.61,6.243,5.793,5.338,5.327,5.6,5.65,44.18,46.46,0.00732
2021-01-20 1:30,0,9.11,94.5,10.41,976.0683,196.79391,4.6,,,,9.0322,11.84298,6.653,6.29,5.836,5.376,5.344,5.62,5.68,44.59,46.4,
2021-01-20 2:00,0,9.09,93.4,10.56,975.6072,195.15192,4.973,,39.9,17.92357,8.95493,11.51984,6.69,6.331,5.88,5.409,5.359,5.67,5.7,44.59,46.34,0.00617
2021-01-20 2:30,0.2,9.193,94.4,10.57,975.4889,194.42298,5.184,,,,8.96218,11.69537,6.723,6.357,5.904,5.427,5.357,5.69,5.74,44.93,46.34,
2021-01-20 3:00,0.05,9.148,94,10.56,975.1666,204.7064,5.337,,57.9,15.3688,9.11604,12.13433,6.769,6.393,5.932,5.448,5.359,5.72,5.77,44.64,46.23,0.00333
2021-01-20 3:30,0,8.821,91.1,10.48,975.0061,202.96935,5.556,,,,8.9421,11.91621,6.805,6.437,5.975,5.482,5.373,5.74,5.82,44.7,46.23,
2021-01-20 4:00,0,8.958,93.1,10.38,974.7833,202.65104,5.443,,50,16.30655,8.43476,11.3335,6.801,6.458,6.002,5.505,5.377,5.79,5.84,44.53,46.11,0.00468
2021-01-20 4:30,0,8.951,92.5,10.47,974.7028,199.86484,5.233,,,,7.95405,11.08381,6.816,6.478,6.033,5.535,5.388,5.82,5.85,44.07,46.17,
2021-01-20 5:00,0,8.887,92.3,10.39,974.4239,203.34401,5.358,,49.4,16.38768,7.71956,11.13537,6.839,6.501,6.063,5.566,5.401,5.84,5.89,44.53,46.05,0.00418
2021-01-20 5:30,0,9.01,93.7,10.37,974.2061,203.35248,5.15,,,,7.50327,10.63285,6.837,6.514,6.081,5.583,5.4,5.85,5.92,44.93,45.99,
2021-01-20 6:00,0,8.926,92,10.51,974.1316,199.92167,5.451,,,,7.16383,10.49492,6.849,6.528,6.104,5.608,5.409,5.88,5.94,44.12,46.05,0.00452
2021-01-20 6:30,0,9.045,94,10.38,973.8228,198.67076,4.859,,,,7.25961,10.22736,6.867,6.553,6.132,5.636,5.422,5.9,5.97,43.95,45.99,
2021-01-20 7:00,0,9.148,96.1,10.21,973.6077,198.3522,4.074,,65.6,14.63922,7.42109,10.09836,6.886,6.573,6.153,5.661,5.431,5.93,6,44.12,45.93,0.00397
2021-01-20 7:30,0,9.085,94.6,10.35,973.4489,197.52484,4.044,,,,7.58892,10.02073,6.909,6.602,6.185,5.693,5.449,5.94,6.01,44.7,45.87,
2021-01-20 8:00,0,9.021,93.1,10.49,973.3939,193.73774,4.348,,44.5,17.11505,7.66554,10.04241,6.922,6.613,6.2,5.707,5.45,5.97,6.04,43.78,45.87,0.0049
2021-01-20 8:30,0,8.997,91.8,10.67,973.2338,196.97318,4.35,,,,7.70613,10.08548,6.95,6.636,6.223,5.732,5.463,6.01,6.05,44.41,45.81,
2021-01-20 9:00,0,9.09,92.7,10.68,972.9877,200.36738,4.552,,54.2,15.78001,7.78217,10.35759,6.982,6.661,6.247,5.757,5.473,6.02,6.08,43.72,45.75,0.00976
2021-01-20 9:30,0.09,9.275,94.4,10.71,972.7344,196.24682,4.745,,,,7.99016,10.80443,7.022,6.688,6.269,5.778,5.481,6.04,6.11,43.95,45.75,
2021-01-20 10:00,0.16,9.322,94.4,10.79,972.6383,196.06263,5.592,,58.6,15.29587,8.62164,11.73098,7.091,6.735,6.299,5.802,5.495,6.06,6.12,44.12,45.69,0.01598
2021-01-20 10:30,0.17,9.244,93.5,10.81,972.4744,197.00527,5.252,,,,9.37458,12.23202,7.147,6.778,6.325,5.819,5.499,6.11,6.14,43.78,45.69,
2021-01-20 11:00,0.44,9.353,94.9,10.76,972.2266,194.67898,5.25,,61.5,15.00859,10.21813,12.54864,7.2,6.824,6.357,5.842,5.509,6.13,6.18,43.44,45.63,0.02318
2021-01-20 11:30,0.34,9.46,95.8,10.79,971.735,194.78579,4.902,,,,10.87595,12.86329,7.257,6.877,6.399,5.864,5.524,6.18,6.2,44.47,45.69,
2021-01-20 12:00,0.36,9.575,96.3,10.9,971.2533,193.26617,4.511,,52.9,15.93567,11.36483,13.49212,7.324,6.93,6.436,5.884,5.534,6.21,6.23,44.18,45.87,0.01988
2021-01-20 12:30,0.48,9.528,95.7,10.92,970.6982,193.61106,5.056,,,,12.12237,14.07133,7.394,6.99,6.482,5.912,5.547,6.25,6.27,44.7,46.11,
2021-01-20 13:00,0.45,9.535,96.5,10.8,969.9833,193.68061,5.019,,51.8,16.07236,12.83487,14.58691,7.454,7.045,6.522,5.934,5.551,6.3,6.3,44.87,46.58,0.01524
2021-01-20 13:30,0.24,9.54,95.4,10.99,969.2005,196.45877,4.493,,,,13.06167,14.58836,7.501,7.099,6.572,5.968,5.562,6.34,6.33,45.69,46.46,
2021-01-20 14:00,0.33,9.518,95.6,10.92,968.5916,190.53873,6.121,,50.8,16.2008,13.21246,15.05791,7.559,7.148,6.615,5.995,5.571,6.4,6.37,45.58,46.76,0.01693
2021-01-20 14:30,0.31,9.254,92.6,10.98,968.0721,193.0951,6.423,,,,13.20024,15.20868,7.612,7.202,6.663,6.031,5.585,6.44,6.41,45.75,47.42,
2021-01-20 15:00,0.08,9.078,90.9,10.97,967.71,193.87398,6.316,,68.5,14.40075,12.80195,14.78174,7.63,7.244,6.706,6.065,5.597,6.49,6.44,45.75,47.48,0.02028
2021-01-20 15:30,0,9.047,91.5,10.81,967.4416,190.34456,6.203,,,,12.18246,14.11258,7.62,7.253,6.732,6.083,5.596,6.52,6.49,45.99,47.42,
2021-01-20 16:00,0,9.089,93.1,10.61,967.2149,184.57392,4.612,,44.4,17.13121,11.47567,13.53124,7.614,7.266,6.763,6.113,5.609,6.55,6.51,45.69,46.94,0.01389
2021-01-20 16:30,0.5,9.123,94.1,10.5,966.96,196.05333,6.334,,,,10.82743,12.93646,7.611,7.274,6.79,6.146,5.626,6.58,6.54,46.34,46.88,
2021-01-20 17:00,0.2,9.102,94,10.48,966.5833,194.82503,5.84,,56.3,15.54113,10.34457,12.38621,7.611,7.287,6.813,6.179,5.643,6.61,6.56,45.58,47.36,0.00847
2021-01-20 17:30,0.18,9.06,93.5,10.49,966.2911,193.8631,5.412,,,,9.88663,12.05606,7.598,7.29,6.828,6.198,5.647,6.63,6.58,46.11,47.42,
2021-01-20 18:00,0.07,9.043,94.1,10.36,965.9366,189.42831,5.55,,53.5,15.86306,9.43578,11.6099,7.59,7.294,6.845,6.226,5.661,6.63,6.61,46.17,47,0.00818
2021-01-20 18:30,0.07,9.026,94.7,10.23,965.5811,191.92292,6.516,,,,9.04352,11.16836,7.576,7.292,6.86,6.251,5.672,6.67,6.62,46.29,46.94,
2021-01-20 19:00,0,8.899,91.9,10.48,965.1683,187.30689,5.388,,49.5,16.37405,8.68082,10.8321,7.569,7.295,6.876,6.275,5.689,6.68,6.65,45.58,47.3,0.0103
2021-01-20 19:30,0,8.817,91,10.49,964.6711,179.28768,5.388,,,,8.35611,10.52019,7.552,7.287,6.879,6.293,5.696,6.69,6.66,45.75,47.24,
2021-01-20 20:00,0.63,8.867,93.5,10.15,964.1155,183.53561,5.884,,53.6,15.85109,8.08831,10.27178,7.54,7.282,6.888,6.313,5.705,6.71,6.68,46.23,47.24,0.01242
2021-01-20 20:30,1.11,8.906,95.9,9.82,963.4061,180.32883,5.418,,,,8.16918,10.17411,7.537,7.29,6.902,6.337,5.72,6.72,6.7,45.99,48.27,
2021-01-20 21:00,1.09,8.887,96.3,9.72,962.5499,185.60148,5.488,,46.2,16.84875,8.66943,10.49392,7.553,7.307,6.927,6.367,5.732,6.76,6.72,48.52,48.4,0.00361
2021-01-20 21:30,1.09,8.632,94.8,9.51,961.8677,189.45476,5.259,,,,8.50684,9.98746,7.559,7.322,6.953,6.395,5.744,6.77,6.75,50.26,48.89,
2021-01-20 22:00,2.58,8.299,97.1,8.52,960.8666,194.33178,6,,55.3,15.65302,8.36186,9.83992,7.549,7.338,6.977,6.429,5.749,6.82,6.8,51.02,50.58,0.00394
2021-01-20 22:30,1.44,7.395,98.7,6.485,960.1561,213.58665,4.304,,,,7.56399,8.10418,7.489,7.345,7.019,6.482,5.772,6.85,6.83,51.21,49.7,
2021-01-20 23:00,1.24,7.02,99.9,5.508,959.8755,244.81733,2.144,,52.2,16.02211,5.66025,5.46249,7.35,7.292,7.033,6.573,5.835,6.86,6.88,50.07,53.34,-0.00293
2021-01-20 23:30,0.41,6.671,100,4.719,959.5195,273.54842,1.881,,,,2.44636,2.80007,7.046,7.068,6.991,6.82,6.245,6.86,6.96,50.26,53.41,
2021-01-21 0:00,1.31,6.437,100,4.182,959.4639,264.87577,1.646,,48.7,16.48436,-0.24253,0.46674,6.884,6.952,6.914,6.766,6.296,6.82,6.96,49.95,53.47,-0.00203
2021-01-21 0:30,1.52,5.514,99.4,1.966,959.7889,259.4904,1.335,,,,-5.05974,-8.08159,6.705,6.789,6.806,6.733,6.262,6.77,6.89,50.83,53.54,
2021-01-21 1:00,0.56,5.128,99.7,0.856,959.8372,264.23384,1.604,,40.9,17.73578,-7.98977,-14.2622,6.666,6.799,6.799,6.641,6.253,6.72,6.8,50.2,53.54,0.00301
2021-01-21 1:30,0.15,5.096,100,0.722,959.9894,257.94115,1.688,,,,-7.68064,-13.3215,6.555,6.725,6.748,6.592,6.302,6.69,6.75,50.01,53.6,
2021-01-21 2:00,0.43,5.162,99.9,0.924,960.0261,260.87499,1.946,,48.6,16.49836,-9.74549,-13.64236,6.308,6.579,6.691,6.553,6.328,6.63,6.71,50.01,49.26,0.00412
2021-01-21 2:30,0.76,5.335,99.9,1.407,960.6367,250.36334,2.273,,,,-11.2832,-14.02835,5.997,6.371,6.604,6.571,6.26,6.56,6.69,49.63,48.89,
2021-01-21 3:00,0.35,5.59,99.7,2.123,961.0977,257.09818,2.324,,60.2,15.13451,-12.49131,-14.91913,5.79,6.202,6.532,6.558,6.219,6.49,6.65,48.77,48.64,0.0056
2021-01-21 3:30,0,5.483,92.8,2.9,961.6561,253.41063,3.709,,,,-13.67293,-16.11702,5.591,6.044,6.445,6.54,6.181,6.4,6.61,48.7,48.64,
2021-01-21 4:00,0,5.205,86.7,3.138,962.0983,249.68285,4.319,,51.8,16.07236,-14.89449,-18.73905,5.412,5.894,6.352,6.514,6.164,6.31,6.55,48.64,48.77,0.01987
2021-01-21 4:30,0,4.964,82.5,3.172,962.8255,246.75733,4.595,,,,-15.85911,-19.58184,5.256,5.773,6.267,6.497,6.164,6.24,6.49,48.52,48.64,
2021-01-21 5:00,0,5.154,86.4,3.043,963.4677,251.55788,5.438,,42.4,17.4671,-16.75632,-20.29418,5.123,5.651,6.184,6.477,6.165,6.17,6.42,47.6,48.4,0.02029
2021-01-21 5:30,0,5.212,87.9,2.954,963.9455,248.64676,5.382,,,,-17.03118,-20.31546,5.022,5.546,6.103,6.447,6.168,6.1,6.36,46.64,48.27,
2021-01-21 6:00,0,5.317,89.6,2.964,964.4111,241.4961,5.972,,47.6,16.64091,-17.11831,-20.01349,4.937,5.451,6.023,6.41,6.166,6.04,6.3,46.17,48.15,0.00542
2021-01-21 6:30,0.46,5.308,92.9,2.403,964.7811,228.31241,6.158,,,,-16.78831,-19.92019,4.857,5.371,5.947,6.37,6.164,5.96,6.23,45.4,48.03,
2021-01-21 7:00,0,5.385,93.6,2.506,965.1361,244.23793,6.485,,72.5,14.09879,-16.447,-19.9926,4.785,5.293,5.879,6.332,6.166,5.91,6.17,45.4,48.09,0.01311
2021-01-21 7:30,0,5.492,89.6,3.447,965.2128,236.43125,3.884,,,,-15.70448,-18.24528,4.767,5.232,5.818,6.29,6.165,5.85,6.11,45.05,48.03,
2021-01-21 8:00,0,5.337,85.4,3.739,965.2211,227.3379,4.4,,55.1,15.6758,-14.47052,-17.4567,4.756,5.197,5.76,6.249,6.163,5.82,6.05,45.17,48.03,0.01803
2021-01-21 8:30,0,5.357,86.9,3.532,965.2311,222.94868,5.845,,,,-13.84604,-17.42041,4.721,5.16,5.71,6.212,6.165,5.76,6,44.64,47.91,
2021-01-21 9:00,0,5.318,85.9,3.597,965.2399,211.76387,5.946,,45.4,16.97209,-13.27422,-16.95715,4.693,5.123,5.667,6.175,6.167,5.72,5.94,44.76,47.6,0.02417
2021-01-21 9:30,0,5.324,87.3,3.372,965.2399,206.84331,6.927,,,,-12.2809,-16.4775,4.661,5.089,5.623,6.139,6.169,5.69,5.91,44.47,46.82,
2021-01-21 10:00,0.48,5.507,91.5,3.176,965.3383,207.01449,7.228,,54.1,15.79177,-11.37767,-15.99061,4.635,5.054,5.581,6.105,6.17,5.66,5.87,44.93,46.58,0.02753
2021-01-21 10:30,0.37,5.565,92.3,3.203,965.6299,223.73668,6.102,,,,-10.83193,-15.70984,4.615,5.021,5.543,6.07,6.171,5.65,5.83,44.99,46.94,
2021-01-21 11:00,0.4,5.623,92.3,3.358,966.0582,224.3382,6.201,,61.7,14.98962,-10.35864,-14.96215,4.608,4.993,5.504,6.038,6.172,5.62,5.79,43.95,47.12,0.03056
2021-01-21 11:30,0.53,5.733,93.3,3.486,966.0933,223.82747,5.57,,,,-9.13226,-13.93572,4.628,4.974,5.467,6.004,6.172,5.6,5.74,44.47,47.67,
